"id","betweennessG","indegreeG","outdegreeG","totaldegreeG","inclosenessG","outclosenessG","totalclosenessG","com_mod"
"imclara27",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"spidercar23",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"AletyaPuebla",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"2161a4406545452",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"gely_ma",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"acolion33",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"adabu5",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Mich_vega14",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"josma_1972",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"JuanEscarce",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"SilviaperaltaC",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"yayitapott",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Vale_xtrem",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"andresomarcr",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"DpYomayra",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"MariMar012389",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Piniro1",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"mikedom80",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"JjmorJu",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"AbenSantos",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"anteloalex93",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"alexbertagui",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"ZarateRosalba",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"IS_AML",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"MaltosPerla",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"RiskbreakerVKP",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"ChembikerRR",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"dmontero33",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"lagusana_perez",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"PuesOkay",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"quitodelarosa",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"LocaAlmala",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"lugo221264",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Aliarte83",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"vadagu97",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"curiel_ed",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"GalindoAvilez",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"UneteHuentitan",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"bach_ram",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"LFC_Hugo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"javierwarrior45",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"patyrguez12",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"LuciadeVelasco1",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Rrmamey91",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"SebasWarrior22",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"jfranco1211",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"elizaldezavala1",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Post_M_M15",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"andresgama23",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"mayiurgell",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"podartres",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Gloria20155",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"DanzaZona",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"HinoMarce",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"maricarmen31ma1",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Alejand29322040",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"serWyl",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"verdiguel1986",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"rubimontoya08",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"yoLetizia",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"RodriguezZujey",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"vtalam",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"aururs",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"carlinlh50",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"EscalantDani87",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"enbicizcalli",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"edualop1690",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"dieguizzimo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Carreto1603C",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"lupitaruedazam1",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Erik8503",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"wood_chaylo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"tekilazjd",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"OneEloisa",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"carlose68566348",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"fv12514",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"egroj764",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"carlos325475",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"suzan_monty",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"solucionesRico",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Hooms15Perez",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"abraham121319",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"MontalvoCo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"rengifomj",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"mariogarcia1040",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"karjohngua",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"pepechuiCervan1",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"fantasma_negra",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"ivangj2011",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"ClaveriaLetty",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"ttloreine",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"tochoweek",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"IdoneoMex",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"mluisahr",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"rulonay44",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"BismarckGustavo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"ime200369",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"hydragamer80",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"AgmcAgustin",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"24e19e0c9a01410",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"pat_esgar",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"izmirj88",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"JGut08",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"dulcema6485",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"EnriqueRomo10",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"FabilaArturo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"GarciaMinegacor",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"moocar357",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"SesinVeronica",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"osm650",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"La_nota_express",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"RruzRuiz",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"JAInsagro",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"balam_george",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"nuneza_i",0,0,2,2,6.77409632874178e-10,6.77480162398499e-10,6.77480162398499e-10,22
"RebeccaJacques_",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"GallardoDiegoX",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"rosscarpio26",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"c03f2a21a0e740e",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"brendalizethas",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Ivonneff35",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"EdgarMVeraC",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Gama107",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Rafasatara",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"FidelZevi",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"ozzy141069",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"innovagto",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"RBarajasa",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Sopa_Grafica",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"aaronsc41",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"stricklermp",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"alexvalero23",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"ZamoraDivadzs",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"SerVil7",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"47c0344c0ef042b",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"JuJuJuliOXxx",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"kikito_6",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"reynaldo130263",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"dnelozaba",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"NietoR7",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"karlarubio_89",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"133d5e5a77a24db",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"saltinmoryur",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"NaddSerna",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"8compras",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Barron0999L",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"tamaracorredora",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Monster_Diver25",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"ptapia1743",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"bmartinezgw",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"cmc14011400",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"gloriadavila70",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"maria1999011",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"ximerikalalo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"LinnetRoja",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"tigrechuyito",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"AyerimAz",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"markomiranda09",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"CabaEventosMx",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"PuenteMedellin",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"MARIEL8176",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"LaGuacamayaRad",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"tereali464",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"velazquez116",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"FariasWilde",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"gemasantos42",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"NikanorAgumo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"betycampos29",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"yascorona1",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"dexplorer2013",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"camargoalicia29",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"SandraSinLimite",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"mbeltranvilla",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"miguelreyes2003",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Aid24Ce",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"VerticalBaja",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"noticiasdelaAGP",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"vruiz2782",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Miguel260255",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"cruzmilan41",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"CirOrlando",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"satyagraha_yo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"DKveldulfsson",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"cobain_ecdqemsd",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"eduardogulloa",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"sanchez_limo2",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"4085c3dbe298487",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"artur_espinosa",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"SGCI_UACam",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"vrangelb",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"pelayo_saul",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"sheriffwt1",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"CancinoVioleta",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"tborojo91",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"MarquezYako",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"18c8d759f09a40c",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"MartynMetztli",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"RosalbaCoquis",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"mmondragonmm",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Elapeonline",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"lalogpemx",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"mrvictor468",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"victorgarciastu",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"ajmendez08",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Amistad27M",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"MorenaGtoIEEG",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Oskrbizo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"8d25ed76d324488",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Marco_Brezano",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"garciamary_mary",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"lylyfreski",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"OsvaldoMarinVi",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"justine00134",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"thesumaster21",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"rosi_medrano",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"LupisGrh",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"amparotorresxo1",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"LiderOrganizado",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"martinced947",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"RamPalemon",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"cviguria",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"rebeyaya11",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"sergioch107",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"b4f80b77cc35446",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"Monica82297211",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"willis210213",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"AvilMac",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"pepeca1978",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"bruxvar02",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"ke_moud",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"StephanieSmithm",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"CAngiePerezR",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"giorgio2530",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"surplusera",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"santillancarli1",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"AracelySasa",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"BcastilloMyk",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"LinoSanchezSan",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"demiando977",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"josuelb80",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
"MiserableHaniel",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,20
